sqft,price
1666,3723.6053321062627
1072,2203.236203415637
1489,2861.327141729905
1806,3819.981798653626
1442,2750.613232871595
1336,3223.799511616543
1670,3290.1833168100898
1208,2711.414526834462
1766,3740.7249483972637
1044,1889.3749961787494
1403,2634.922104113134
1529,3061.3445179092305
1144,2135.85198489346
1728,3512.8332495319232
1333,2734.2650605133013
1858,4374.136830581405
779,1281.6715746894322
676,1402.6610008784376
899,1776.5656071834692
971,1754.668256686943
957,1864.4944052445014
691,923.2481177452557
1118,2364.0058128642345
1456,2696.24986574868
1144,2406.642970638767
913,1602.107424165848
1191,2930.3938227495255
1762,3697.156901983881
749,1270.9618186582527
1595,3034.064286890407
655,1307.0455451066612
1336,2455.5135197206537
909,1450.9850530731942
1167,2952.0528513896315
1899,3606.228506076344
820,2012.9889345054285
843,1235.667184508218
794,1194.7527349827396
1420,2596.656756631105
1165,2314.1927996854474
682,1200.5169316207855
851,2018.4510899317977
1410,2493.855222924632
1042,2108.4562017978924
1941,4181.957641288396
1512,2650.4438292879804
1367,2668.5191103475536
1177,2610.1729229722273
1971,3685.3660441933553
1718,4440.63143295549
1495,2751.600972956776
1325,2979.2413873033556
1906,4121.863182215023
1305,2256.0921592085488
1790,3760.2671775154276
1181,2853.078341562447
1775,3441.126314072838
1380,2777.2651040788724
1776,3193.7628960600896
1661,2964.6916456621925
718,1199.1330976323156
732,1754.6030158004253
1788,3958.8604260583475
688,1557.4891498145969
1434,2790.7289677601666
1339,2767.882345126603
1064,2165.336392902296
1802,3875.0004021547
733,1099.1500481292642
1034,1559.710060469864
1854,3699.3994703238573
1500,3237.964027985016
1616,3001.74665637174
739,1086.4145343078358
683,1916.8595527155458
1534,3231.041668782995
938,2132.431540351161
1418,2938.010293578837
1295,2301.6542672721635
860,1462.949641246376
1684,3132.446130815685
1894,3789.7705031378146
1584,3443.8634503058547
1276,2892.3478384345476
1082,1996.0823337530942
1384,3002.3755544834476
946,1449.73170571027
1138,2855.59554718694
1171,2143.8410692134585
1720,3552.4332160689105
872,2006.0676621753423
1646,3562.6884104766937
908,1603.8987465214293
800,1931.7336364647763
1665,3187.9829396692735
1489,3007.7770806775993
1540,2721.60258729937
1710,3578.3564620349766
1049,2134.9760649774007
1540,3207.959101747727
995,2333.072814865663
1120,2194.990854113966
1673,3492.866640080278
921,2040.5426821652711
661,1005.9279541488384
815,1544.8686754695009
1483,3224.54432824556
1125,1837.5401085631047
1918,3834.0259182526993
1053,2458.982026370751
986,2192.976491964607
1941,3540.7179054893504
909,1921.264675702776
1567,3123.011620159167
989,2341.2606074011906
659,1632.4899945669347
1944,3915.887455544686
1421,2333.743562155482
1621,3424.523314877509
1458,3002.520078039831
1067,2528.398445348868
1454,2973.6659850508468
1757,3197.0527317643982
1360,2616.027384100636
1305,2380.051171297411
1676,2954.4278700240893
1385,2519.900823570336
1721,3556.2260001740688
852,1766.7690694528796
663,1288.4839439528305
1424,3085.3079069724918
1568,3537.280402234142
1649,3630.529170270794
995,1710.1575209762382
1445,2518.6337366291773
983,1435.1197694730686
1051,2164.834740183514
1480,2753.7902545342627
1117,1690.103307996786
1154,2643.2997728886166
1277,3027.918789466631
777,1384.1057439428275
733,1051.2907426589795
1346,2206.6434001956304
1218,2389.2172350512437
1603,3081.2591635443628
1501,3333.750331759898
1393,2754.670470901549
1888,3463.5881600751723
1959,4250.857711977542
820,1611.8677001454919
1061,2409.2996189445616
986,2078.6157154833422
1311,2364.9522720347786
749,1918.2321554981875
1890,3688.1900434103864
1015,2228.205286795876
1744,3811.919712769331
1921,3516.1523895831633
1340,3083.069854837221
808,1373.5771236358396
706,1257.160500696052
1390,2125.5560717784447
1927,3807.2531564292585
1141,2608.8395623995657
967,1464.3317035182356
1950,2826.5761474211795
906,2408.91817089685
953,1896.7696218467372
1770,3531.802049002322
890,1379.1871819327748
1810,3806.4176149509763
1667,3487.091646563242
931,1530.0206489751386
1008,1840.368907196127
1764,3690.16861536578
1086,2328.3486360944735
1280,2339.1880558110233
1925,4168.43768036756
1563,2716.3488366703305
841,2149.2449674578256
1369,1831.718484470313
1581,3042.966211630713
1259,2965.6332181231905
1309,2784.015819843302
1253,2142.2576043403997
1089,2754.902550017267
1812,3463.3281230863868
1190,2350.5357051561177
821,2005.6109918008215
689,1423.16538706432
1681,3364.122016138812
822,1566.5383085745257
1917,4304.841885890086
800,1607.0280859063685
1530,3295.1798437297307
1684,3850.2065126800912
864,2326.1122069619023
1546,2557.6897047630328
796,1722.8763677087586
1657,3148.33511905451
1933,3700.8462456915627
1866,3645.1357507305183
1041,1876.9209496441947
988,2073.527683524284
1765,3226.1072501138474
1960,3963.0175203349413
706,1563.7938516574886
1228,2956.047443935632
1472,2959.9990326617212
1563,2922.242075468799
1637,3732.6846022661894
1439,2970.3239259893526
1774,3655.392790644195
668,1025.1708729451434
846,1762.9758311207472
958,2104.3954939424757
1422,2636.1652103341603
1203,2435.4370113758055
698,1943.7635042839229
1995,4141.671655495242
1866,3588.5788725046878
1630,3360.661684220978
1319,2845.4710872676133
936,1920.1055160044125
1647,3780.0376861519876
1113,2908.168885201219
1544,3244.8970479862846
1679,3734.60030314416
1060,1890.749205359953
1597,3097.7277555094774
1453,3158.10882983811
770,1490.660238101879
1556,3259.8399602717436
774,1615.0828337557448
1016,1797.696124050052
1588,3385.78349440078
974,2188.544299999755
1521,3351.8233465291646
1576,2567.4599314730904
1103,2124.9946274632343
1929,3856.057660382231
1528,3361.790938163583
1738,3429.711786008379
752,1046.152240901237
1817,3336.246094592053
1680,3203.338223512225
825,1132.7696759802413
766,1786.6590695944496
1396,2629.4458115792786
1613,3406.459923098744
1658,3812.38460880122
1030,1575.262538731803
722,1707.9403619277605
1167,1850.9563324513558
1798,4028.319921859669
1557,3007.3107775067633
1049,2408.0474418170966
1256,2499.6795140493555
1879,3622.4565735177052
1012,2497.919816572529
1731,3511.6888175721106
1691,3568.182009187222
738,2140.7178900500626
954,2196.1227573645147
1303,2255.5945262473297
1024,1893.0134770710372
1027,2512.149225780158
760,1409.311129443165
1134,2268.622893066259
1765,3410.7399608360665
891,1268.5863118680095
962,1852.3763574288798
907,1639.3238080393457
1710,3823.393214090716
925,2074.4185467540383
1337,2818.076070474012
1276,2136.851884006221
1343,2103.9267038408007
1842,3570.528585099436
804,1373.5136473498592
1690,3172.1738910437793
1499,2546.066704272655
1362,3016.732220146789
709,1428.8833454165106
652,1415.7971490195685
1087,2281.046192435841
1878,4094.5528903397117
1100,2321.94031451863
1208,2723.201443113342
1734,3988.955303877624
1901,4188.220577561208
903,1994.0468538896446
1370,3060.78542467621
1570,3328.9430381850602
1169,2234.4786061632904
1142,2527.147258514606
1052,2349.0898551897803
1140,2389.133980786213
1635,2749.4611845147624
1261,3008.809922200303
1087,2241.6512885911825
685,1514.6135606982382
1777,3549.6950104917164
1022,2466.5612143287312
705,1795.3543364835155
1795,3336.5781464681545
786,2043.7726737387766
831,1378.6583616935739
876,1931.8022196598408
1382,2460.1735010774587
1292,2644.9697389670705
1597,3397.3885116694
1986,3634.949357749255
1770,3741.5981533367676
1665,3166.0795265767124
670,1880.2535052122353
1883,3595.6359847199587
761,1634.8794426586783
806,1483.5359086617907
1337,1728.402790466944
1695,3376.965432459192
743,1472.1922814276995
1278,2347.5195422613892
1928,4001.304908842648
1530,3092.5657899934145
1122,2479.7336619376083
1414,2834.7557800156533
1996,4292.719457222474
1890,3642.77747581063
1107,1975.2358022549715
1997,4027.172496927283
1295,2645.2525905069915
1038,1801.9536345979093
1421,2843.8713303068307
1640,3287.637991223364
809,1972.6596667838683
1836,3668.581370921787
1288,2716.5533790126633
1933,3792.3365412173234
1103,2108.9834471785352
727,1013.9139366653444
1537,3294.6238628697897
1537,2967.077446813971
1982,3754.5547857584397
1723,3287.444336906928
1858,3791.9843600156673
688,1427.1011724703699
1627,3517.11556765133
857,2033.0692465342513
1943,3772.60980953489
1453,2518.0000359600663
906,1943.2490190727935
1611,2982.3264187320524
710,1657.216920845439
1930,3680.576911338984
1264,2862.6465224132726
1107,2601.664206018814
1914,3850.5556695602136
1984,3744.9854166443974
1303,2539.7417964134406
745,1678.1764959263558
1630,3492.12506386467
1621,3413.7666247798134
1568,3395.264510947679
928,2121.328581727947
787,1551.7785672964953
1338,3220.6932048328536
1325,2816.2486402959576
1802,3690.8641558529725
1023,2494.466246273042
1666,2507.4545925062876
1622,3469.0211387253225
1096,2274.137863204837
1929,4187.250323393347
1864,3245.7763364783177
1705,3789.9491845850757
1277,2559.1246722939145
1364,3040.305482838449
726,1421.8497580378612
956,1702.803384556522
757,1610.0108375925702
1589,3576.0117719813315
1182,2342.0357323360954
1799,3544.202302696098
811,1791.4146571467127
655,1526.179198403615
1148,2276.0418136688686
1716,3190.6550242786584
1092,2748.914287507314
1561,3285.564084199505
1755,3617.4293154985025
1041,1969.559631676321
1046,2194.2863486646056
946,2061.2314796649957
1196,2521.5948058116874
1084,1747.2832841325328
1946,3548.5070141572005
1629,3137.546248019378
1105,2008.8986388666394
1714,3663.3146571515394
1655,2899.280075741125
1616,2696.6726006700396
1836,3938.9269857500776
1640,3541.884127577429
1978,4295.404984331611
681,1412.5596090587264
1806,3136.4465276984765
730,1276.171515072888
1565,3106.912054184327
1419,3393.4432588259406
1103,2305.4148512814627
774,1883.720318875814
877,1753.2086909674879
1433,2916.520092733794
718,1294.9512127321866
1422,2654.6534988786298
1524,3228.9065184761444
1876,3877.7703392141566
755,1731.4104635228173
1463,2606.649722997308
1385,2653.743751591615
1923,3771.3785757306146
1418,2319.432789641792
1391,2529.732149619714
911,2170.406414143117
1141,2397.67664155788
1569,2955.296165229614
1769,3214.1065498802245
1764,3949.031389647338
1533,2874.482715815513
1876,4363.487705835824
916,2109.569482612385
1327,2933.7355510963885
767,2031.0069474758986
1555,3471.4159925527547
1886,3498.672757728974
1769,3436.615083270467
1529,2602.480105018478
1292,3134.2360042412192
1416,2784.778583293028
1080,2165.788686817963
1642,3284.9129407589817
993,1924.3081837681254
1505,3034.1613592267045
945,1694.2204082383796
828,1565.623355901913
1665,3349.6979844652064
886,2386.8830302834167
1970,3450.3594813833297
752,1306.9954732978233
1129,2041.1461964857679
1287,2761.733421553411
905,1589.7461965322686
1815,3736.9841994477256
873,1619.0063234783013
833,1554.8631566374756
1087,1950.3751609188985
766,1488.9414624569172
1378,3038.4860739675355
795,2094.250075305959
792,1233.8830091285472
1977,4343.253356094157
1960,3625.1421747850673
1513,3094.9821894143543
885,1412.1073493579304
1762,4134.096214139428
759,1493.247327266819
1355,2313.0385425910995
907,1974.2580888836762
1478,2473.467643958887
1348,2639.518203289787
1344,2512.793506622702
1820,3583.405954617644
674,925.2278671943369
704,1483.6213529490753
802,1653.5697237085476
1718,3093.7177880440076
1128,2099.6737140606783
1833,3625.14436802543
1563,3286.3942243828114
876,1816.799387649524
729,1413.5952726273638
1821,3870.8537563521245
1470,3421.583793654481
1623,3253.630200061536
1891,3824.249949863582
1434,3013.009110981362
1116,2819.2066645614696
1529,2844.388370964144
1071,2068.8913941729957
1014,1615.6828740108033
972,2089.5457655688483
847,1617.5641831253142
712,1329.1431015641274
1949,3409.6382688128488
1777,3524.2174942785637
1342,2626.778830488174
1351,2548.792806836935
1349,2623.5908770368974
1833,3622.781190691182
1806,3399.20141284059
755,1393.4459381258025
916,1811.1958034819793
1656,3443.911413637749
1917,4179.745018034041
1368,1997.8846045665111
1890,3489.591021213567
686,803.1008735683323
1886,3803.138960496122
1167,2738.65475452833
1000,2026.1880449653509
1472,2881.8444748468837
1436,2754.756591366745
683,1225.6558317669774
1176,1962.8291641092633
1624,3217.2105982721578
831,1824.4006220694052
896,2005.5683642371887
844,1583.5710723729671
1893,3641.2622287682234
1918,4000.1603618506088
875,1374.3962892889315
1750,3509.2508848165044
1133,2385.3359646160734
1742,3685.924294701438
1194,2474.9455224058875
1315,2504.3866189286123
1832,3965.5576678365737
1875,4136.625625272742
1807,3530.2925654197034
1712,2974.0725135464236
719,1227.439284014957
1037,2269.8315835277094
965,2458.33598022292
777,1335.3430310509186
1871,4466.068970334712
1948,4455.273242160246
1898,3904.078580660084
998,2504.547741257046
1142,2646.8291402268733
829,1734.1149428359165
845,1559.150124841777
1731,3321.3958324846367
1438,3050.2676756038086
1943,3375.5519379455973
1461,3166.4993641879996
1728,2812.7871511721432
1373,3037.4782147233855
664,1260.374421404776
1930,3625.694977259289
1247,2005.978743482089
1855,3178.0385933869165
1155,2159.0236531036785
1975,4341.111560649843
1238,1904.5339101428563
1634,3609.1583503428787
1473,2787.2308728325856
790,1781.435889849274
1137,2442.942145571716
884,1608.7352492471182
942,2104.328698145135
1538,3375.5839385923823
1750,3100.1004783900703
1203,2257.96254143008
1884,3570.7643325384856
1553,3165.4957512996884
1756,3512.386409470288
1784,3648.6347442673414
1378,2094.690192139472
724,966.433924547905
1889,3825.5267909652666
1790,3606.5850360209997
1003,1762.6597183001072
1493,2939.858819440163
1738,3846.5641063836674
797,1907.395180632812
1011,2193.4238587793543
922,1403.3250531898966
1925,3489.9836667885575
694,944.5464107647961
1560,3144.758507417795
1779,3990.5968107758467
717,1655.0522889588997
1805,4088.2174570636016
937,1481.3331397186826
1997,3895.192845855132
1943,3886.90469165927
1746,3895.413228547981
1641,2495.9909586807253
1571,2901.018272547898
898,1981.3865103215217
1477,3092.0747010108876
1946,4129.978751589725
1743,3374.897848758236
1780,2882.911664057536
1531,2468.8049756946193
773,1133.8631712747097
1763,3512.0470108707664
1978,4512.237069285025
1260,2294.6000874375586
1292,2234.5000043741693
854,1678.7836099355404
871,1609.1557002071067
880,1793.889767141197
1570,3430.8724377486715
1382,2803.190367393698
1056,2542.4930391856724
1085,2113.1266493399085
1838,3895.8220920732656
1612,3011.8001076525466
1069,1737.8755244974216
815,1297.488822861143
1543,3053.7060293029595
1122,2601.5389030524316
1966,3649.1908286477565
1233,2869.3254817439383
1776,3310.6488552812757
800,1477.494497082706
701,1167.1293543740035
871,1207.9500977285638
1454,3165.917725706442
1499,3331.3697083097672
842,766.427444945317
1000,2482.9702042737813
1696,3717.1346599346675
1633,3232.1815442310226
1938,3846.668160006826
1022,2037.294121879182
676,1480.3740323584868
841,1430.7776863044414
1777,4188.339862579227
1610,2601.6469056314118
742,1878.0042496347462
1748,3324.512742181158
1747,3880.27410519928
1583,2820.0668735080867
798,1279.5667944777156
695,1965.8639587711496
1925,4230.264334067997
1208,2575.9685779099973
956,2399.256730572416
1202,2653.04977107858
702,1595.628242788391
1963,4331.744576144618
1323,2477.0508573491607
1327,2320.8428192325564
1630,2807.9648885229944
1384,2979.1177324431533
1955,4497.826129261334
860,1684.3332786493647
1172,1744.7826269996226
1786,3513.7384557865134
1661,2989.504407096046
1758,2770.9587049676475
1648,3831.0390984836367
816,2258.7979569700037
1421,2722.4177508492226
757,1713.8516115201496
1149,2370.6800229537803
1687,3298.3494753669306
1129,1777.8339018892782
1122,2706.622645160715
1500,2915.5833680125907
1526,2793.976740960486
1001,2163.631985413157
1092,1426.2790367303387
1514,2641.432533713834
755,1497.1712688676685
1969,3529.868233761074
918,2283.3576593268963
967,2014.2901143841152
1920,4020.129745601135
1756,3054.576776786836
1196,2410.631783730827
808,1431.338549117027
1914,3881.118002553389
1745,3182.276542138192
1754,3374.8192217401297
1956,3626.747639033805
913,2133.6374379416698
696,1847.9251961733155
1550,3019.07119144032
1647,3888.237255777891
1089,2287.032195712157
676,997.4625569598306
1991,3968.3783379485944
1317,2804.9014473780935
978,1638.5257656649392
1735,3591.2516178781334
963,2142.730899203607
1189,2583.349609446918
740,920.9636134282199
1627,3517.5263276539836
720,1213.4649402770137
1336,3214.2574000152704
1173,2641.0587484363987
1147,2122.471617023685
1320,2611.4309329071025
1421,2959.1396282492296
1548,3048.19857760789
737,1650.390999171328
771,1432.920679594807
803,1673.6428604234834
1183,2720.744249845729
896,2166.2413777432826
1366,2858.469200597423
1748,3797.039698435778
921,1922.6512814572031
1179,2277.66808522191
1493,3145.853622103532
1608,3687.3023575036846
1710,2889.6240062576358
698,1330.9905349261742
963,1728.6197864235053
881,1000.242057709075
810,1760.867005728285
1505,2443.317103058731
1699,3609.08985088621
1219,2599.652571183711
1736,3735.044715868855
1297,2338.3906726776295
1987,3914.2321933815483
785,1398.1420755262127
832,2158.9358839267493
774,1457.3624163422116
1899,4151.492473056133
1774,3562.2423856976875
1938,3962.28492629831
1799,3417.5258654525223
1853,3883.5063684483084
1931,4306.893953400239
807,2183.0076753235644
1186,2207.8865848139676
772,1376.0397585949931
1233,2906.666402364783
1504,3067.9251571320624
661,947.9667053102971
1873,4117.909135529116
784,1310.4982894778504
827,1788.394763111348
1551,2966.161436838601
1996,4245.766399054274
1654,3759.947916482578
705,1316.9721613257818
1451,2948.1016525375057
1078,2760.207192345979
1154,2338.0272917771604
1313,2949.7343157705886
1273,2727.9797753304197
652,988.7156054103575
1220,2557.844365147982
816,1227.7126669890872
716,1302.5267551465545
1856,4052.009729609931
1388,3277.6086027665638
1832,3928.5176187383263
972,2330.4544782451576
1874,3808.366189674928
1735,3398.6201827667805
1496,3579.0067741852827
1737,3579.0907813801077
957,1649.5625899945035
